category_id X Y Z
17 -1.8806035578860532 0.9352192673871793 1.410479924323077
22 -1.8882026599273638 0.9289681680856103 1.8628056944524676
23 -2.179162191392817 0.9570264834635838 1.8674211961252014
19 -2.197248314129184 0.926477308803894 1.4181421280718465
32 -1.9262383285354732 1.901304978441048 1.8688338450454767
21 -1.8939005827181368 1.9117303751555614 1.405659574850531
20 -2.223241312768763 1.9187290349522599 1.4078482589845998
49 -2.210280870095251 1.9326541640781163 1.865751424865911
